 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,31,21,33,15,24,18,10
01:00 - 02:00,24,26,20,17,19,23,24
02:00 - 03:00,9,17,25,25,22,15,21
03:00 - 04:00,7,14,17,4,15,4,10
04:00 - 05:00,6,12,12,5,19,11,3
05:00 - 06:00,13,4,7,6,101,5,9
06:00 - 07:00,4,6,5,6,55,1,5
07:00 - 08:00,2,9,21,4,4,5,8
08:00 - 09:00,2,6,9,0,6,7,10
09:00 - 10:00,7,14,1,5,7,12,3
10:00 - 11:00,1,7,5,14,23,1,1
11:00 - 12:00,3,1,4,1,7,10,0
12:00 - 13:00,2,1,3,8,2,4,1
13:00 - 14:00,7,3,2,6,4,7,4
14:00 - 15:00,3,4,4,6,9,7,2
15:00 - 16:00,6,9,17,11,9,14,25
16:00 - 17:00,12,14,11,12,14,12,12
17:00 - 18:00,20,13,18,10,7,10,18
18:00 - 19:00,27,18,12,22,15,16,16
19:00 - 20:00,35,10,9,16,9,22,24
20:00 - 21:00,9,16,11,17,13,30,24
21:00 - 22:00,27,31,21,11,22,24,17
22:00 - 23:00,19,39,12,33,30,23,24
23:00 - 00:00,27,25,17,19,27,11,27
