 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,1.79,0.45,0.0,0.0
07:00 - 08:00,0.45,0.0,0.0,5.38,1.79,0.0,0.0
08:00 - 09:00,0.9,3.59,1.35,0.9,1.35,0.0,0.0
09:00 - 10:00,1.35,1.79,7.17,1.35,3.59,0.0,0.0
10:00 - 11:00,1.79,4.04,1.79,0.9,1.35,0.0,0.0
11:00 - 12:00,0.45,0.9,0.0,0.45,3.59,0.0,0.0
12:00 - 13:00,1.35,0.45,0.9,2.24,0.45,0.0,0.0
13:00 - 14:00,0.45,4.93,0.9,1.35,0.9,0.0,0.0
14:00 - 15:00,0.9,2.69,1.35,0.45,0.45,0.0,0.0
15:00 - 16:00,1.79,6.73,5.83,2.24,1.79,0.0,0.0
16:00 - 17:00,0.45,1.79,0.9,0.9,0.45,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,6.73,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,2.24,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
