 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.28,0.28,0.0,0.0,0.0,0.0
01:00 - 02:00,0.57,0.28,0.57,0.85,1.42,0.28,0.28
02:00 - 03:00,1.42,0.28,1.98,0.57,1.13,0.0,0.28
03:00 - 04:00,1.13,3.68,1.13,0.28,3.68,0.0,1.42
04:00 - 05:00,0.85,0.28,1.7,0.57,0.85,0.0,0.28
05:00 - 06:00,0.85,0.57,0.57,1.42,2.27,0.28,0.0
06:00 - 07:00,0.85,1.98,1.7,3.12,1.98,0.57,0.0
07:00 - 08:00,0.85,1.42,1.13,1.13,2.27,0.28,0.28
08:00 - 09:00,1.7,2.55,1.42,1.7,2.55,0.0,0.0
09:00 - 10:00,3.68,3.12,1.13,0.85,1.7,0.0,0.0
10:00 - 11:00,1.7,1.13,0.57,0.57,0.28,0.0,0.0
11:00 - 12:00,0.85,0.57,0.85,0.57,1.13,0.57,0.0
12:00 - 13:00,0.28,0.85,0.85,0.57,0.28,0.0,0.0
13:00 - 14:00,0.28,0.85,0.28,0.28,0.0,0.0,0.0
14:00 - 15:00,0.57,0.85,1.13,0.28,0.0,0.0,0.0
15:00 - 16:00,0.0,0.57,0.57,0.28,1.42,0.28,0.0
16:00 - 17:00,0.0,0.85,0.28,0.57,0.57,0.28,0.0
17:00 - 18:00,0.0,0.0,0.28,0.0,0.28,0.0,0.28
18:00 - 19:00,0.28,0.0,0.85,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.28,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.28,0.0,0.0,0.28,0.57,0.57,0.0
21:00 - 22:00,0.0,0.28,0.28,0.57,0.28,0.0,0.28
22:00 - 23:00,0.28,0.0,0.28,0.57,0.0,0.28,0.0
23:00 - 00:00,0.28,0.28,0.0,0.0,0.28,0.0,0.0
