 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.22,0.0,0.22,0.0,0.0,0.0
01:00 - 02:00,0.0,0.22,0.0,0.22,0.0,0.0,0.0
02:00 - 03:00,0.22,0.0,0.22,0.0,0.0,0.0,0.0
03:00 - 04:00,0.22,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:00 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00 - 14:00,0.44,0.0,0.0,0.0,0.22,0.0,0.0
14:00 - 15:00,0.88,1.77,0.44,2.43,1.77,0.0,0.0
15:00 - 16:00,4.42,1.77,3.76,2.65,2.65,0.0,0.0
16:00 - 17:00,2.43,1.33,1.99,2.43,2.88,0.0,0.0
17:00 - 18:00,2.43,1.33,1.33,0.88,1.55,0.0,0.0
18:00 - 19:00,0.88,3.54,2.65,1.77,1.77,0.0,0.0
19:00 - 20:00,2.21,1.55,3.76,3.1,4.2,0.0,0.0
20:00 - 21:00,2.65,1.99,1.11,3.54,3.32,0.22,0.0
21:00 - 22:00,1.33,1.77,2.88,1.99,2.21,0.0,0.0
22:00 - 23:00,0.44,2.43,1.33,0.66,0.66,0.0,0.0
23:00 - 00:00,1.11,0.66,0.44,0.22,0.22,0.0,0.0
