 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,2.08,0.6,0.3,0.0,0.6,0.0
01:00 - 02:00,0.0,0.3,4.46,0.89,0.6,0.3,0.3
02:00 - 03:00,0.0,0.89,0.3,0.3,0.6,1.19,0.3
03:00 - 04:00,0.0,1.49,0.3,0.3,0.3,0.0,1.19
04:00 - 05:00,0.0,0.89,0.6,0.0,0.0,0.3,0.6
05:00 - 06:00,0.0,0.6,0.6,1.19,0.0,0.0,0.0
06:00 - 07:00,0.0,1.79,0.0,0.3,0.3,1.79,0.0
07:00 - 08:00,0.0,0.3,0.0,0.6,0.6,1.49,0.0
08:00 - 09:00,0.3,0.89,0.0,0.0,0.6,0.6,0.0
09:00 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.3,0.0,0.0,0.0,0.0,0.3
12:00 - 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00 - 14:00,0.0,0.3,0.0,0.3,0.0,0.0,0.0
14:00 - 15:00,0.0,0.3,0.0,0.0,0.3,0.0,0.0
15:00 - 16:00,0.0,0.3,0.3,0.0,0.89,0.0,0.0
16:00 - 17:00,0.6,0.89,0.3,1.79,1.49,0.0,0.0
17:00 - 18:00,1.19,0.3,0.0,2.38,0.6,0.0,0.0
18:00 - 19:00,2.68,0.3,2.08,1.19,0.6,0.0,0.0
19:00 - 20:00,2.68,2.08,1.79,0.89,0.89,0.0,0.0
20:00 - 21:00,1.79,1.49,2.38,1.79,5.06,0.0,0.0
21:00 - 22:00,2.38,1.49,4.17,1.19,1.79,0.0,0.0
22:00 - 23:00,2.38,3.57,1.79,1.19,1.19,0.0,0.0
23:00 - 00:00,1.19,1.19,1.49,0.89,1.19,0.6,0.0
