 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,2,5,9,4,3,3
01:00 - 02:00,2,6,6,8,6,5,1
02:00 - 03:00,0,7,4,5,6,6,1
03:00 - 04:00,2,3,4,1,12,2,1
04:00 - 05:00,3,2,1,3,7,4,2
05:00 - 06:00,2,6,7,5,10,6,1
06:00 - 07:00,1,0,3,6,3,3,2
07:00 - 08:00,4,5,8,4,7,2,3
08:00 - 09:00,4,7,6,5,9,0,1
09:00 - 10:00,6,3,5,9,1,0,0
10:00 - 11:00,9,10,5,6,11,2,2
11:00 - 12:00,4,6,8,5,4,3,2
12:00 - 13:00,4,2,3,6,4,0,1
13:00 - 14:00,7,8,4,4,12,4,4
14:00 - 15:00,5,6,8,11,3,1,2
15:00 - 16:00,8,5,13,14,9,2,4
16:00 - 17:00,5,5,7,3,6,2,2
17:00 - 18:00,5,7,3,12,4,3,2
18:00 - 19:00,6,7,7,8,4,5,0
19:00 - 20:00,3,9,9,6,6,0,3
20:00 - 21:00,6,6,7,8,3,0,0
21:00 - 22:00,4,5,3,4,4,0,3
22:00 - 23:00,6,5,5,10,5,3,0
23:00 - 00:00,6,13,8,2,6,1,0
