 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.21,0.0,0.21,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.21,0.63,0.63,0.21,0.84,0.0,0.0
03:00 - 04:00,0.84,0.21,0.42,1.68,0.42,0.0,0.0
04:00 - 05:00,1.68,0.21,1.47,1.47,0.63,0.0,0.0
05:00 - 06:00,1.05,0.63,0.42,1.47,0.84,0.0,0.42
06:00 - 07:00,1.05,1.47,0.63,0.21,0.63,0.0,0.21
07:00 - 08:00,2.1,2.73,2.52,1.47,1.89,0.0,0.42
08:00 - 09:00,1.68,1.68,2.1,1.89,0.84,0.0,0.42
09:00 - 10:00,1.47,1.89,1.89,1.05,0.84,0.0,0.0
10:00 - 11:00,1.26,2.52,1.47,2.52,1.05,0.0,0.63
11:00 - 12:00,2.31,2.52,0.63,2.73,0.63,0.0,0.0
12:00 - 13:00,0.84,1.68,0.84,1.68,0.63,0.0,0.21
13:00 - 14:00,2.73,0.63,0.21,1.05,1.05,0.0,0.0
14:00 - 15:00,0.84,0.84,2.31,2.52,0.84,0.0,0.0
15:00 - 16:00,0.84,0.42,1.05,0.0,1.05,0.0,0.0
16:00 - 17:00,0.42,1.05,0.84,0.84,1.26,0.0,0.0
17:00 - 18:00,0.63,0.42,0.84,1.47,0.84,0.0,0.0
18:00 - 19:00,0.0,0.21,0.42,0.0,0.0,0.0,0.0
19:00 - 20:00,0.21,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.21,0.21,0.0,0.0
21:00 - 22:00,0.0,0.21,0.0,0.21,0.0,0.0,0.0
22:00 - 23:00,0.21,0.42,0.0,0.21,0.0,0.0,0.0
23:00 - 00:00,0.0,0.21,0.0,0.0,0.42,0.0,0.0
