 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.5,0.0,1.24,0.0,0.25,0.25,0.0
01:00 - 02:00,0.25,0.25,0.99,0.74,0.74,0.0,0.25
02:00 - 03:00,0.25,0.25,0.74,0.0,0.5,0.25,0.25
03:00 - 04:00,0.0,0.5,0.25,0.99,3.96,0.25,0.0
04:00 - 05:00,0.74,0.5,1.24,1.98,0.74,0.25,0.74
05:00 - 06:00,0.99,0.25,0.25,1.73,0.25,0.25,0.5
06:00 - 07:00,0.99,0.25,0.5,0.99,1.24,0.25,0.74
07:00 - 08:00,1.49,0.99,0.5,2.48,0.74,0.25,0.99
08:00 - 09:00,1.49,0.99,0.5,0.99,0.0,0.25,1.24
09:00 - 10:00,0.99,1.24,0.5,0.0,1.24,0.5,0.99
10:00 - 11:00,0.5,0.74,0.99,2.23,0.74,0.25,0.99
11:00 - 12:00,0.5,0.5,0.99,1.24,0.74,0.0,0.25
12:00 - 13:00,0.99,1.49,1.24,0.74,0.5,0.25,0.25
13:00 - 14:00,0.5,0.99,0.74,1.49,0.99,0.5,0.5
14:00 - 15:00,0.25,0.99,0.25,0.99,0.25,0.5,0.0
15:00 - 16:00,0.99,0.25,0.74,0.5,0.25,0.99,0.25
16:00 - 17:00,1.24,0.25,0.74,1.24,0.74,0.25,0.25
17:00 - 18:00,0.74,1.98,0.74,0.74,0.25,0.74,0.5
18:00 - 19:00,0.99,0.5,0.5,0.25,0.0,0.5,0.0
19:00 - 20:00,0.0,1.24,0.0,0.5,0.0,0.74,0.74
20:00 - 21:00,0.5,0.99,0.25,0.0,0.5,0.0,0.5
21:00 - 22:00,0.74,0.5,0.0,0.25,0.0,0.0,0.5
22:00 - 23:00,0.5,0.5,0.0,0.25,0.0,0.5,0.5
23:00 - 00:00,0.0,0.0,0.0,0.0,0.25,0.25,0.0
