 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.36,0.0,0.0,0.72,1.79,0.36,0.0
01:00 - 02:00,0.0,0.72,1.43,0.72,0.0,0.0,0.36
02:00 - 03:00,0.0,0.36,0.0,1.08,1.43,0.0,0.36
03:00 - 04:00,0.0,0.0,0.72,0.72,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.36,0.72,0.36,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.72,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.36,0.0,0.36,0.0,0.0
07:00 - 08:00,0.0,0.36,0.36,0.0,0.0,0.0,0.72
08:00 - 09:00,0.72,1.43,1.79,0.0,0.36,0.0,0.0
09:00 - 10:00,0.36,2.15,1.43,0.72,0.0,0.0,0.0
10:00 - 11:00,0.36,0.36,1.08,0.0,1.08,0.0,0.0
11:00 - 12:00,0.0,0.0,0.36,1.43,1.43,0.36,0.72
12:00 - 13:00,0.72,1.08,0.36,1.08,1.79,0.0,0.0
13:00 - 14:00,1.08,0.0,0.36,0.72,0.36,0.36,0.36
14:00 - 15:00,0.72,0.36,3.23,1.08,0.72,1.08,0.36
15:00 - 16:00,1.08,0.72,1.79,1.43,1.08,0.0,0.0
16:00 - 17:00,0.0,0.36,1.08,0.36,0.36,1.08,1.43
17:00 - 18:00,1.08,0.72,0.0,1.43,1.43,1.08,0.0
18:00 - 19:00,0.72,1.08,0.36,1.43,0.72,0.0,0.0
19:00 - 20:00,1.79,0.36,1.79,1.79,0.72,2.87,0.0
20:00 - 21:00,1.79,0.72,1.79,0.36,1.08,0.0,0.0
21:00 - 22:00,0.72,1.43,0.72,1.79,0.72,0.0,0.0
22:00 - 23:00,3.23,0.36,1.08,0.36,0.72,0.0,0.0
23:00 - 00:00,1.79,0.72,1.08,0.72,0.36,0.36,0.72
