 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.25,0.75,1.0,1.75,0.5,1.0,0.25
01:00 - 02:00,0.25,0.75,1.0,0.75,1.0,0.5,0.25
02:00 - 03:00,0.5,1.0,0.25,0.75,0.25,0.25,1.25
03:00 - 04:00,0.0,0.25,0.75,0.25,1.0,1.5,0.25
04:00 - 05:00,0.25,0.25,0.25,0.5,0.5,0.75,0.0
05:00 - 06:00,0.25,0.0,0.25,0.0,0.5,0.25,0.0
06:00 - 07:00,0.0,0.5,0.25,0.0,0.0,0.5,0.0
07:00 - 08:00,0.0,0.5,0.5,0.0,0.75,0.25,0.5
08:00 - 09:00,0.0,0.25,0.0,0.5,0.5,0.25,0.25
09:00 - 10:00,0.0,0.0,0.25,1.0,0.0,0.0,0.25
10:00 - 11:00,0.0,0.25,0.5,0.25,0.25,0.0,0.0
11:00 - 12:00,0.5,1.25,0.0,0.75,0.25,0.0,0.25
12:00 - 13:00,0.75,1.0,0.25,1.25,0.25,0.25,0.0
13:00 - 14:00,0.75,0.5,0.75,0.0,1.0,0.25,0.25
14:00 - 15:00,0.25,1.25,1.5,0.5,0.25,0.0,0.25
15:00 - 16:00,1.25,0.5,1.75,1.25,1.0,0.0,0.25
16:00 - 17:00,1.0,1.25,0.75,1.75,0.5,0.25,0.0
17:00 - 18:00,1.25,1.75,1.5,1.5,1.5,0.75,0.0
18:00 - 19:00,1.25,0.0,0.75,1.0,1.0,0.5,0.25
19:00 - 20:00,0.5,1.0,1.5,2.25,1.0,0.0,0.75
20:00 - 21:00,1.75,2.0,2.0,1.0,1.0,0.0,0.75
21:00 - 22:00,1.75,0.75,1.25,0.75,0.5,1.0,0.0
22:00 - 23:00,1.25,2.0,0.75,1.75,0.25,0.0,0.0
23:00 - 00:00,0.75,0.25,0.5,2.0,0.0,0.0,0.0
