 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.25,0.75,0.75,1.0,1.0,0.75,0.75
01:00 - 02:00,0.5,1.5,0.5,1.75,0.75,0.75,0.75
02:00 - 03:00,0.75,1.5,0.5,1.0,0.75,0.75,0.25
03:00 - 04:00,0.5,0.25,0.75,0.5,0.5,1.0,0.5
04:00 - 05:00,1.0,3.25,0.25,1.75,0.0,0.25,1.0
05:00 - 06:00,0.5,1.25,1.0,1.5,0.75,0.5,0.75
06:00 - 07:00,0.0,1.5,1.25,0.75,0.75,0.25,0.75
07:00 - 08:00,0.5,0.75,0.25,1.0,1.0,1.0,0.5
08:00 - 09:00,0.5,1.0,0.25,1.75,1.25,1.75,0.0
09:00 - 10:00,0.25,1.25,0.75,0.75,0.75,0.25,0.5
10:00 - 11:00,0.0,0.25,0.25,1.0,0.0,0.5,0.5
11:00 - 12:00,1.0,1.0,1.0,0.5,0.25,0.25,0.25
12:00 - 13:00,1.0,2.25,0.5,0.75,0.75,0.0,1.75
13:00 - 14:00,1.5,0.75,1.0,1.0,0.5,1.25,2.0
14:00 - 15:00,0.0,0.75,0.0,0.75,2.0,0.5,0.5
15:00 - 16:00,0.25,0.5,0.0,0.25,0.75,0.0,0.0
16:00 - 17:00,0.0,0.5,0.25,0.0,0.25,0.0,0.0
17:00 - 18:00,0.0,0.0,0.25,0.0,0.25,0.0,0.25
18:00 - 19:00,0.0,0.0,0.5,0.0,0.25,0.5,0.0
19:00 - 20:00,0.0,0.5,0.0,0.5,0.25,0.25,0.0
20:00 - 21:00,0.0,0.25,0.0,0.0,0.0,0.25,0.25
21:00 - 22:00,0.0,0.0,0.75,0.0,0.0,0.0,0.0
22:00 - 23:00,0.25,0.0,1.25,1.0,0.0,0.0,0.75
23:00 - 00:00,0.5,1.75,1.75,0.75,1.25,0.25,0.25
