 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.54,1.08,0.27,0.81,0.81,0.81
01:00 - 02:00,0.0,2.69,0.27,0.54,1.08,1.08,0.81
02:00 - 03:00,0.0,0.81,0.54,0.0,0.27,0.54,0.54
03:00 - 04:00,0.81,0.81,0.0,0.81,0.81,0.27,0.0
04:00 - 05:00,0.0,1.08,0.81,0.27,1.08,0.0,0.27
05:00 - 06:00,0.54,0.27,0.0,0.27,0.81,0.27,0.27
06:00 - 07:00,1.34,0.54,0.0,0.0,0.27,0.81,0.0
07:00 - 08:00,1.08,0.54,0.27,0.0,2.69,0.54,0.54
08:00 - 09:00,0.27,0.54,0.0,0.27,0.27,0.0,1.08
09:00 - 10:00,0.27,0.54,0.0,0.27,0.0,1.08,0.54
10:00 - 11:00,0.0,0.0,0.0,0.27,0.0,0.0,0.0
11:00 - 12:00,0.0,0.27,0.0,0.0,0.0,0.27,0.0
12:00 - 13:00,0.0,0.0,0.0,0.0,0.27,0.0,0.0
13:00 - 14:00,0.0,0.0,0.0,0.0,0.27,0.0,0.0
14:00 - 15:00,0.0,0.54,0.0,0.0,0.0,0.0,0.0
15:00 - 16:00,0.0,0.0,0.54,0.54,0.27,0.0,0.0
16:00 - 17:00,0.81,0.54,1.08,0.81,0.54,0.0,0.0
17:00 - 18:00,2.15,0.54,1.88,0.27,1.61,0.0,0.0
18:00 - 19:00,1.08,1.08,1.08,1.88,2.42,0.27,0.0
19:00 - 20:00,2.15,1.88,1.34,2.96,2.69,0.27,0.0
20:00 - 21:00,0.27,0.81,1.88,1.34,1.34,0.0,1.61
21:00 - 22:00,0.54,1.88,1.08,1.34,1.88,0.27,1.61
22:00 - 23:00,1.88,0.54,1.08,1.34,2.15,0.27,1.88
23:00 - 00:00,0.27,0.54,2.15,1.34,0.81,0.54,0.27
