 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,0.81,0.0,0.27,0.0,0.0
09:00 - 10:00,0.0,0.81,0.81,0.27,6.99,0.0,0.0
10:00 - 11:00,2.69,0.0,1.61,0.54,1.34,0.0,0.0
11:00 - 12:00,0.54,1.08,0.0,4.84,0.81,0.0,0.0
12:00 - 13:00,2.96,0.81,0.81,0.54,2.69,0.0,0.0
13:00 - 14:00,5.91,0.54,10.75,0.81,10.22,0.0,0.0
14:00 - 15:00,0.81,0.0,2.15,1.88,4.84,0.0,0.0
15:00 - 16:00,0.27,1.61,0.81,1.34,3.49,0.0,0.0
16:00 - 17:00,0.81,1.88,1.08,2.96,4.03,0.0,0.0
17:00 - 18:00,1.08,1.08,0.0,0.54,4.03,0.0,0.0
18:00 - 19:00,0.81,0.54,0.27,0.0,0.81,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,2.69,0.0,0.54
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.27
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
