 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.6,0.96,1.28,0.32,0.32,0.96,0.96
01:00 - 02:00,0.0,2.24,0.32,0.32,0.0,0.64,1.28
02:00 - 03:00,1.28,0.32,0.32,0.96,0.0,0.0,0.96
03:00 - 04:00,2.24,0.32,1.92,0.32,0.32,1.28,0.32
04:00 - 05:00,0.32,0.32,0.64,0.0,0.32,0.0,0.0
05:00 - 06:00,0.32,0.32,1.6,0.32,1.28,0.64,0.0
06:00 - 07:00,0.64,0.64,0.96,0.0,0.64,1.28,0.0
07:00 - 08:00,0.0,0.64,0.64,0.96,0.32,0.0,0.0
08:00 - 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:00 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.32,0.0,0.0,0.64,0.0
11:00 - 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00 - 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00 - 15:00,0.0,0.0,0.0,0.0,0.32,0.0,0.0
15:00 - 16:00,0.0,0.0,0.0,0.0,0.32,0.0,0.0
16:00 - 17:00,0.64,0.64,0.96,0.0,0.64,0.64,0.64
17:00 - 18:00,1.6,1.92,1.6,0.0,0.64,1.92,0.0
18:00 - 19:00,3.53,1.28,1.28,0.32,0.64,0.96,0.96
19:00 - 20:00,1.92,0.32,0.32,0.0,0.0,1.6,1.92
20:00 - 21:00,3.21,1.6,0.32,0.0,0.96,0.32,5.45
21:00 - 22:00,1.6,2.24,1.28,0.64,0.96,0.96,0.96
22:00 - 23:00,1.28,1.28,0.32,1.6,0.64,1.28,1.28
23:00 - 00:00,0.96,0.96,1.6,0.96,0.32,1.6,2.24
