 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.89,2.38,0.89,0.6,0.3,0.89
01:00 - 02:00,0.0,0.89,0.0,0.6,1.19,0.0,0.0
02:00 - 03:00,0.3,0.0,0.3,0.6,0.6,0.89,0.89
03:00 - 04:00,0.0,0.0,0.3,0.3,0.6,0.3,0.6
04:00 - 05:00,0.3,0.0,0.6,0.0,0.0,1.79,0.6
05:00 - 06:00,0.3,0.3,0.3,0.3,0.6,0.6,4.17
06:00 - 07:00,0.6,0.0,0.0,0.0,0.6,0.6,2.38
07:00 - 08:00,0.3,0.0,0.0,1.49,1.49,0.3,0.3
08:00 - 09:00,0.0,0.0,0.3,0.3,0.6,1.49,0.0
09:00 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.0,0.3,0.0,0.0,0.0
11:00 - 12:00,0.0,0.3,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.3,0.0,0.0,0.0
13:00 - 14:00,0.3,0.0,0.3,0.0,0.0,0.0,0.3
14:00 - 15:00,0.0,0.0,0.89,0.0,0.6,0.0,0.6
15:00 - 16:00,0.0,0.0,1.49,0.89,1.79,0.0,0.0
16:00 - 17:00,2.38,1.19,1.19,0.6,3.87,0.6,0.89
17:00 - 18:00,1.79,1.49,0.3,0.0,4.17,0.89,0.3
18:00 - 19:00,1.79,0.89,0.6,0.6,0.3,0.0,0.3
19:00 - 20:00,0.3,0.6,0.3,0.0,0.6,0.0,0.3
20:00 - 21:00,2.68,1.79,0.89,2.38,0.6,0.3,0.0
21:00 - 22:00,2.98,3.27,2.98,1.19,0.3,0.3,0.6
22:00 - 23:00,0.6,2.08,0.3,0.3,0.89,0.3,0.3
23:00 - 00:00,1.19,1.79,0.6,0.89,1.19,0.3,0.0
