 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,1.09,0.55,0.55,0.55,0.55,0.0,0.0
08:00 - 09:00,1.64,0.0,1.09,2.19,1.09,0.0,0.0
09:00 - 10:00,1.09,5.46,0.55,1.64,1.64,0.0,0.0
10:00 - 11:00,0.55,4.92,1.09,1.64,1.09,0.0,0.0
11:00 - 12:00,0.55,1.64,0.55,4.37,0.55,0.0,0.0
12:00 - 13:00,1.09,2.73,0.55,2.73,0.55,0.55,0.55
13:00 - 14:00,1.64,3.83,1.64,1.64,1.09,0.0,0.0
14:00 - 15:00,0.0,1.64,1.09,1.64,0.55,0.0,0.0
15:00 - 16:00,3.83,1.64,0.55,0.55,0.55,0.0,0.0
16:00 - 17:00,2.19,1.64,3.28,2.19,4.37,0.0,0.0
17:00 - 18:00,0.0,0.0,1.09,0.0,0.0,0.0,0.0
18:00 - 19:00,1.09,0.55,1.64,2.73,1.64,0.55,0.0
19:00 - 20:00,0.0,0.0,1.09,0.0,1.09,0.0,0.0
20:00 - 21:00,0.55,0.55,0.55,0.55,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,1.09,0.55,0.0,0.0
22:00 - 23:00,0.0,0.0,0.55,1.09,0.55,0.0,1.09
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.55
