 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.25,0.0,0.0,0.0,0.0
01:00 - 02:00,0.25,0.25,0.25,0.74,1.49,0.0,0.0
02:00 - 03:00,2.23,3.22,2.72,0.99,1.98,0.99,0.74
03:00 - 04:00,3.47,1.24,0.74,1.73,1.49,0.25,0.74
04:00 - 05:00,1.24,0.74,0.74,0.5,0.25,0.5,1.24
05:00 - 06:00,0.5,0.5,0.0,0.74,0.5,0.0,0.0
06:00 - 07:00,1.73,0.99,0.99,0.74,1.24,1.49,0.0
07:00 - 08:00,1.49,1.49,1.98,1.98,1.98,0.99,0.0
08:00 - 09:00,0.99,1.73,2.48,0.99,1.49,0.5,0.0
09:00 - 10:00,0.5,0.74,2.48,1.49,2.48,0.99,0.74
10:00 - 11:00,0.5,0.0,1.24,0.74,1.49,0.74,0.25
11:00 - 12:00,0.99,0.74,1.49,1.98,0.99,0.25,0.25
12:00 - 13:00,0.99,1.49,1.24,1.24,0.74,0.25,0.74
13:00 - 14:00,0.74,0.0,0.0,0.99,0.5,0.25,0.0
14:00 - 15:00,0.99,1.24,0.25,0.5,0.74,0.25,0.25
15:00 - 16:00,1.24,1.49,0.74,0.99,0.0,0.25,0.74
16:00 - 17:00,0.0,0.0,0.0,0.0,0.25,0.25,0.0
17:00 - 18:00,0.0,0.0,0.25,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.25,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.25,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.25,0.0,0.0,0.25,0.0,0.0,0.0
