 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.26,1.03,2.58,1.8,1.55,1.55,0.0
01:00 - 02:00,1.03,1.29,1.8,1.29,1.8,1.29,0.0
02:00 - 03:00,0.26,0.52,1.8,1.55,1.29,1.8,0.0
03:00 - 04:00,0.0,1.03,2.84,1.29,2.06,1.29,0.26
04:00 - 05:00,0.0,1.8,1.55,1.29,0.52,1.8,0.0
05:00 - 06:00,0.26,1.29,1.03,1.03,0.52,0.52,1.03
06:00 - 07:00,0.26,0.0,0.0,0.26,0.77,0.52,0.0
07:00 - 08:00,0.0,0.0,0.0,0.52,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,0.0,0.77,0.26,0.0,0.0
09:00 - 10:00,0.0,0.26,0.0,0.52,0.26,0.0,0.0
10:00 - 11:00,0.0,0.26,0.0,0.26,0.0,0.0,0.26
11:00 - 12:00,0.52,0.0,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.52,1.55,0.0,0.0
13:00 - 14:00,0.52,0.0,0.0,0.26,0.0,0.0,0.0
14:00 - 15:00,0.26,0.26,0.0,0.52,0.0,0.26,0.0
15:00 - 16:00,1.29,0.52,0.0,0.26,0.0,0.0,0.0
16:00 - 17:00,0.0,0.52,0.26,0.0,0.26,0.0,0.0
17:00 - 18:00,0.0,0.77,1.29,0.52,0.0,0.26,0.26
18:00 - 19:00,0.52,1.03,0.0,0.0,0.26,0.0,0.0
19:00 - 20:00,0.52,0.26,0.26,1.8,0.26,0.0,0.0
20:00 - 21:00,1.55,1.55,0.77,0.77,0.77,0.26,0.0
21:00 - 22:00,2.32,1.8,1.55,3.09,1.29,0.0,0.0
22:00 - 23:00,0.52,1.8,2.58,2.06,0.77,0.0,0.0
23:00 - 00:00,1.55,1.55,2.58,2.58,1.55,0.0,0.0
