 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.89,0.89,0.89,4.03,0.89,0.0,0.0
01:00 - 02:00,0.67,3.58,1.34,1.34,1.34,0.0,0.0
02:00 - 03:00,1.34,2.01,2.01,1.79,1.12,0.0,0.0
03:00 - 04:00,2.01,2.01,0.89,1.79,1.57,0.0,0.0
04:00 - 05:00,2.01,0.89,0.67,1.34,1.79,0.0,0.0
05:00 - 06:00,1.34,1.12,2.46,1.12,2.01,0.0,0.0
06:00 - 07:00,0.45,1.12,2.91,1.34,0.89,0.0,0.22
07:00 - 08:00,0.89,1.12,1.79,0.67,1.12,0.0,0.0
08:00 - 09:00,1.34,1.34,0.89,0.89,0.67,0.0,0.0
09:00 - 10:00,0.22,0.67,0.45,0.67,1.79,0.0,0.0
10:00 - 11:00,0.89,0.89,0.89,0.22,0.89,0.22,0.22
11:00 - 12:00,0.0,1.12,1.12,0.67,0.45,0.67,0.22
12:00 - 13:00,1.12,0.89,0.22,0.22,0.67,0.45,0.22
13:00 - 14:00,0.22,0.67,0.45,0.22,0.22,0.0,0.22
14:00 - 15:00,0.89,3.13,0.89,0.0,0.0,0.22,0.22
15:00 - 16:00,0.0,0.22,0.22,0.22,0.0,0.0,0.0
16:00 - 17:00,0.22,0.22,0.22,0.45,0.0,0.0,0.0
17:00 - 18:00,0.22,0.0,0.22,0.22,0.0,0.22,0.67
18:00 - 19:00,0.0,0.45,0.22,0.45,0.0,0.22,0.45
19:00 - 20:00,0.0,0.22,0.0,0.0,0.0,0.0,0.22
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.22,0.22,0.45,0.0,0.0,0.22
22:00 - 23:00,0.22,0.22,0.45,0.22,0.0,0.22,0.22
23:00 - 00:00,0.45,1.12,0.22,0.45,0.22,0.22,0.67
