 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.27,1.36,2.17,2.17,0.54,1.08,0.27
01:00 - 02:00,0.81,0.81,1.08,0.81,0.27,1.36,0.27
02:00 - 03:00,0.27,0.54,1.08,0.81,1.08,0.81,0.27
03:00 - 04:00,0.0,0.54,0.27,1.08,0.54,1.9,0.27
04:00 - 05:00,0.27,0.54,1.63,0.54,2.44,0.54,1.08
05:00 - 06:00,0.27,0.81,0.81,0.0,0.81,0.54,0.54
06:00 - 07:00,0.27,0.54,0.81,1.63,0.54,0.27,0.27
07:00 - 08:00,0.0,0.54,0.81,0.27,0.0,0.27,0.54
08:00 - 09:00,1.36,0.27,0.81,0.81,0.81,0.0,0.0
09:00 - 10:00,0.27,0.0,0.54,0.27,0.27,0.81,0.27
10:00 - 11:00,0.27,0.0,0.27,0.54,1.63,0.81,0.0
11:00 - 12:00,0.27,0.27,0.81,0.54,0.27,0.81,0.81
12:00 - 13:00,0.0,0.0,1.36,0.0,0.0,0.54,0.54
13:00 - 14:00,0.27,0.27,0.27,0.54,0.27,0.81,0.0
14:00 - 15:00,0.27,0.81,0.54,0.0,0.54,0.0,0.0
15:00 - 16:00,0.0,0.27,0.81,0.27,0.54,0.27,0.54
16:00 - 17:00,0.81,1.36,0.27,1.63,0.27,0.0,0.27
17:00 - 18:00,0.81,0.81,0.81,0.27,0.54,0.0,0.81
18:00 - 19:00,0.27,0.81,0.54,0.81,0.81,0.54,0.27
19:00 - 20:00,0.27,1.36,0.81,0.27,0.27,0.27,0.0
20:00 - 21:00,0.54,0.0,0.54,0.54,0.81,0.27,0.27
21:00 - 22:00,1.08,0.54,0.81,0.54,1.36,0.27,0.0
22:00 - 23:00,1.9,1.36,0.81,0.81,0.54,0.0,0.54
23:00 - 00:00,1.63,1.36,1.08,1.9,0.54,0.0,0.0
