 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.38,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.76,1.52,0.76,0.0,0.0,0.38
03:00 - 04:00,1.9,1.14,0.76,1.14,0.76,0.0,0.0
04:00 - 05:00,0.38,0.0,0.38,0.38,0.38,0.0,0.0
05:00 - 06:00,1.14,0.76,1.14,0.76,1.14,0.0,0.0
06:00 - 07:00,0.38,1.9,2.66,1.9,0.76,0.0,0.38
07:00 - 08:00,1.9,4.18,2.28,1.9,0.76,0.0,0.38
08:00 - 09:00,4.56,2.66,2.66,3.8,0.76,0.0,0.38
09:00 - 10:00,1.52,2.28,1.9,0.38,1.9,0.0,0.38
10:00 - 11:00,2.66,0.0,0.0,1.52,0.76,0.0,0.0
11:00 - 12:00,0.0,0.76,1.52,0.38,0.76,0.0,0.0
12:00 - 13:00,0.76,3.8,0.38,0.76,0.0,0.0,0.0
13:00 - 14:00,1.9,0.76,1.9,0.0,0.76,0.0,0.0
14:00 - 15:00,1.52,0.76,1.9,3.04,1.52,0.0,0.0
15:00 - 16:00,1.9,1.14,1.14,0.76,1.52,0.0,0.0
16:00 - 17:00,0.38,0.38,1.14,0.76,0.0,0.0,0.0
17:00 - 18:00,0.0,0.38,0.38,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.38,0.0,0.0,0.38,0.0,0.0
19:00 - 20:00,0.76,0.0,0.76,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.38,0.38,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.38,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
