 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.81,2.42,1.41,1.81,1.81,1.01,0.0
01:00 - 02:00,0.0,2.82,2.42,1.01,0.4,1.01,0.6
02:00 - 03:00,0.0,0.4,1.21,3.02,1.41,0.6,0.0
03:00 - 04:00,0.0,2.82,1.81,1.61,1.01,2.02,0.2
04:00 - 05:00,0.0,2.42,0.6,3.43,2.22,2.82,0.2
05:00 - 06:00,0.0,1.21,0.81,0.2,0.0,0.4,0.2
06:00 - 07:00,0.2,1.61,0.6,1.21,0.0,2.42,0.2
07:00 - 08:00,0.0,0.6,0.6,0.2,0.2,1.01,0.0
08:00 - 09:00,0.0,0.6,0.0,0.0,0.0,0.6,0.81
09:00 - 10:00,0.0,0.4,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.6,0.6,0.2,0.2,1.01,0.4,0.0
11:00 - 12:00,0.81,0.81,0.2,0.4,0.0,0.2,0.0
12:00 - 13:00,0.81,3.83,0.0,0.0,0.2,0.0,0.2
13:00 - 14:00,0.0,0.0,0.2,0.2,0.4,0.81,0.2
14:00 - 15:00,0.0,0.0,0.6,0.4,0.0,0.0,0.0
15:00 - 16:00,0.2,0.0,0.0,0.2,0.2,0.0,0.0
16:00 - 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.2,0.0
18:00 - 19:00,0.2,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.2,0.0
20:00 - 21:00,0.0,0.0,0.4,0.0,0.0,0.2,0.0
21:00 - 22:00,1.41,2.02,0.6,0.81,0.81,0.6,0.0
22:00 - 23:00,1.61,4.64,1.01,0.81,0.6,0.0,0.0
23:00 - 00:00,3.43,2.42,1.21,1.01,2.02,0.2,0.2
