 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,3,1,1,1,0,0
01:00 - 02:00,0,2,1,8,8,0,0
02:00 - 03:00,16,6,12,6,5,0,0
03:00 - 04:00,23,15,24,26,11,0,0
04:00 - 05:00,39,23,36,36,11,0,0
05:00 - 06:00,28,28,30,21,14,1,1
06:00 - 07:00,41,29,30,27,24,0,0
07:00 - 08:00,16,26,12,24,7,0,0
08:00 - 09:00,23,21,12,17,14,0,1
09:00 - 10:00,36,26,26,19,5,2,0
10:00 - 11:00,28,8,13,8,11,0,0
11:00 - 12:00,17,8,41,14,11,0,0
12:00 - 13:00,14,13,15,30,8,0,0
13:00 - 14:00,3,9,11,6,0,0,0
14:00 - 15:00,3,6,6,3,1,0,0
15:00 - 16:00,3,0,3,2,0,0,1
16:00 - 17:00,0,4,5,0,0,0,0
17:00 - 18:00,0,0,0,0,1,0,0
18:00 - 19:00,1,0,0,1,0,0,0
19:00 - 20:00,0,0,1,0,1,0,0
20:00 - 21:00,1,0,2,0,0,0,0
21:00 - 22:00,0,0,0,0,0,0,0
22:00 - 23:00,0,0,0,0,0,0,1
23:00 - 00:00,0,0,0,0,0,0,0
